600576861977,3,1.1677719,8.98903,4.0665517,
600590657185,3,1.1474211,8.98484,4.063559,
600606161534,3,1.146224,8.969876,4.024653,
600616202737,3,1.1498153,8.971672,4.0683475,
600627495274,3,1.1504139,8.968081,4.0701427,
600639031975,3,1.1528081,8.953117,4.085107,
600654841527,3,1.1252748,8.983045,4.0737343,
600663814517,3,1.1348516,8.98484,4.049194,
600678067531,3,1.1474211,8.971074,4.0815153,
600699981159,3,1.1504139,8.986037,4.073136,
600702270187,3,1.1563994,8.9842415,4.0701427,
600713257520,3,1.192911,8.992023,4.0120835,
600726472841,3,1.1875241,8.980052,4.0462008,
600739840764,3,1.1976994,8.980651,4.0653543,
600757328938,3,1.2054806,8.987235,4.0066967,
600763463532,3,1.2198458,8.9842415,3.9983168,
600776495732,3,1.2054806,8.986636,4.0378213,
600788612320,3,1.2372037,8.969876,4.0252514,
600803384180,3,1.276708,8.981249,4.034828,
600812631852,3,1.287482,8.973468,4.027047,
600826091337,3,1.2856863,8.97646,4.0174704,
600839520300,3,1.287482,8.972271,4.0078936,
600854627884,3,1.2671312,8.987833,4.0372224,
600872268661,3,1.271321,8.985439,4.044405,
600883225475,3,1.2659341,8.987235,4.043208,
600893388759,3,1.2509704,8.978855,4.0096893,
600904650776,3,1.2419921,8.965088,4.0360255,
600920857093,3,1.2282255,8.972271,4.0264487,
600928456666,3,1.1994951,8.9758625,4.0599675,
600940664815,3,1.2150574,8.987833,4.068946,
600957084775,3,1.2150574,8.971074,4.043208,
600972497563,3,1.1797429,8.98903,4.0462008,
600980097135,3,1.1911154,8.990826,4.0599675,
600991450715,3,1.1899183,8.96449,4.043208,
601007412869,3,1.1492168,9.001001,4.049194,
601016996266,3,1.1528081,8.980052,4.0719385,
601028288804,3,1.1438298,8.989629,4.0497923,
601041137880,3,1.151611,8.990826,4.061165,
601055207772,3,1.1426327,8.968679,4.0797195,
601070925763,3,1.1534066,8.973468,4.0563765,
601078433775,3,1.1318588,8.979453,4.042011,
601093755003,3,1.1492168,8.983644,4.0462008,
601116584241,3,1.1629834,8.988432,4.0545807,
601121253858,3,1.168969,8.97646,4.07134,
601131447662,3,1.1947067,8.974665,4.0904937,
601142801240,3,1.1976994,8.9758625,4.042011,
601159190680,3,1.2162545,8.98903,4.0426097,
601171459871,3,1.2270284,8.968081,4.031237,
601187666189,3,1.2336124,8.9998045,4.043208,
601196150852,3,1.246182,8.986037,4.0186677,
601208481083,3,1.2389994,8.973468,4.0539823,
601222642535,3,1.2605472,8.97287,4.039018,
601239306658,3,1.2497733,8.971074,4.0120835,
601246112701,3,1.2635399,8.953716,4.048595,
601258290330,3,1.2773066,8.981249,4.0240545,
601270498478,3,1.2653356,8.979453,4.0384197,
601289054865,3,1.2599486,8.973468,4.0138793,
601294365409,3,1.2497733,8.989629,4.019266,
601307885935,3,1.2378023,8.974665,4.039018,
601321620103,3,1.2312182,8.983045,4.0252514,
601336880288,3,1.2336124,8.973468,4.0426097,
601344632463,3,1.2162545,8.974067,4.0054994,
601359892649,3,1.2078748,8.971074,4.0557775,
601375091794,3,1.1923125,8.971074,4.043208,
601381348470,3,1.1851299,8.963891,4.0438066,
601392549448,3,1.1659763,8.972271,4.0581717,
601406131013,3,1.1719618,8.990228,4.051588,
601423283462,3,1.158195,8.985439,4.0336313,
601431859687,3,1.1558008,8.968679,4.0575733,
601443823673,3,1.1575965,8.966884,4.045004,
601456214944,3,1.1593921,8.977059,4.0378213,
601470742641,3,1.146224,8.971074,4.036624,
601482676107,3,1.146224,8.990228,4.034828,
601496349235,3,1.1528081,8.963891,4.060566,
601515546549,3,1.1444284,8.990826,4.042011,
601518476505,3,1.1785458,8.963293,4.0683475,
601542892802,3,1.1839328,8.969876,4.0360255,
601545670156,3,1.204882,8.973468,4.043208,
601560899822,3,1.2090719,8.988432,4.034828,
601574145663,3,1.2156559,8.972271,4.107253,
601580860145,3,1.2276269,8.988432,4.0467997,
601592549447,3,1.2389994,8.971074,4.0414124,
601606131013,3,1.2545617,8.980052,4.016872,
601623588667,3,1.2545617,8.977059,4.0497923,
601631371361,3,1.2395979,8.968081,4.008492,
601643487949,3,1.2545617,8.978855,4.043208,
601662807345,3,1.2449849,8.9758625,4.0497923,
601672787506,3,1.2599486,8.992023,3.9983168,
601682035179,3,1.252766,8.993818,4.010886,
601697234324,3,1.246182,8.991425,4.0467997,
601708252179,3,1.252766,8.980651,4.0438066,
601721620102,3,1.2276269,8.986037,4.06296,
601734499699,3,1.2234371,8.978855,4.0162735,
601762181677,3,1.2605472,8.983644,4.0216603,
601765905162,3,1.2252327,8.973468,4.0599675,
601768072108,3,1.204882,8.977658,4.021062,
601779761411,3,1.2096704,8.971672,4.050989,
601791847479,3,1.1965023,8.960898,4.0701427,
601804940720,3,1.1677719,8.983644,4.047398,
601822428893,3,1.1725603,8.99322,4.0563765,
601827617356,3,1.1683705,8.978256,4.06296,
601840100188,3,1.1671734,8.977658,4.073136,
601855940261,3,1.1617863,8.986636,4.0521865,
601863692436,3,1.1510124,8.974665,4.0599675,
601876144747,3,1.1797429,8.97646,4.047398,
601889299028,3,1.168969,8.981848,4.0258503,
601903735164,3,1.1641805,8.973468,4.0426097,
601912158786,3,1.1827357,8.977059,4.0503907,
601925343588,3,1.1893197,8.978256,4.056975,
601937673818,3,1.1941081,8.99322,4.0545807,
601967827946,3,1.1845313,8.977059,4.0587707,
601972161839,3,1.2156559,8.969278,4.009091,
601977686026,3,1.198298,8.979453,4.03004,
601989741573,3,1.1845313,8.985439,4.023456,
602002224405,3,1.2216414,8.982447,4.0659533,
602013913708,3,1.228824,8.983644,4.0414124,
602026976428,3,1.2132617,8.9758625,4.008492,
602037444915,3,1.2378023,8.982447,4.0162735,
602061067683,3,1.2324153,8.987235,4.0138793,
602066683432,3,1.2306197,8.979453,3.9977183,
602079013662,3,1.2521675,8.986037,4.0414124,
602091801698,3,1.2413936,8.968081,4.051588,
602126533883,3,1.264737,8.971074,4.0462008,
602136788728,3,1.2449849,8.969278,4.047398,
602142221354,3,1.2395979,8.97646,4.033033,
602144876627,3,1.2384008,8.970475,4.0306387,
602150706018,3,1.2198458,8.983644,4.032434,
602161479709,3,1.2174516,8.962095,4.0186677,
602176648334,3,1.2252327,8.981249,4.0462008,
602187574627,3,1.2078748,8.97287,4.0252514,
602195693046,3,1.2282255,8.983644,4.0402155,
602208359000,3,1.204882,8.969876,4.0372224,
602224656879,3,1.1659763,8.972271,4.03004,
602238421568,3,1.1833342,8.968679,4.044405,
602243487949,3,1.1953052,8.980651,4.03004,
602255665578,3,1.1839328,8.98484,4.07553,
602270986804,3,1.1953052,8.9758625,3.9917328,
602282401424,3,1.1522095,8.980651,4.0258503,
602297203804,3,1.1737574,8.995016,4.0258503,
602315027701,3,1.1318588,8.980651,4.0078936,
602317835575,3,1.1755531,8.980052,4.0545807,
602332149631,3,1.198298,8.982447,4.103063,
602345120789,3,1.1091139,8.974067,4.072537,
602354582104,3,1.1923125,8.966286,4.040814,
602363249890,3,1.1851299,8.955511,4.0479965,
602376251568,3,1.1372458,8.96449,4.111443,
602388307115,3,1.1875241,8.990826,4.011485,
602405001759,3,1.2569559,8.988432,4.0426097,
602412174047,3,1.22224,8.968679,3.9833531,
602426213419,3,1.2725182,8.956709,4.0659533,
602438665731,3,1.34195,8.993818,4.0617633,
602454811008,3,1.2892777,8.986037,4.063559,
602461159245,3,1.2719196,8.986636,4.018069,
602473214792,3,1.3581109,8.959103,4.042011,
602494029686,3,4.9045224,9.515156,4.1772833,
602498363578,3,2.5851393,9.320627,4.4340615,
602511243175,3,0.9451111,9.077616,4.0863037,
602524214334,3,-2.682703,8.217499,3.7966053,
602542221354,3,0.5590461,8.880095,4.0785227,
602547501378,3,1.0606314,9.023148,3.9839516,
602558549753,3,1.0959458,9.056067,3.968988,
602572314441,3,2.2122424,9.3421755,3.8025908,
602589375329,3,1.5699978,9.150639,3.9965212,
602593434538,3,0.8912416,8.953716,4.3448777,
602607779113,3,-0.062249243,8.787319,4.0252514,
602625145205,3,0.90620536,9.030331,4.0384197,
602629845342,3,0.9696517,9.021951,4.0677485,
602643823673,3,0.83856916,9.001001,4.045004,
602657985126,3,0.8822633,8.79929,4.039018,
602674038841,3,1.2749124,8.880095,3.9905357,
602682462464,3,0.70509243,9.288904,4.07134,
602701232493,3,1.0061632,8.8645315,4.1096473,
602703063715,3,0.6703765,8.836999,4.11264,
602723054560,3,0.41838676,8.70831,4.1222167,
602727113769,3,-0.06823475,8.48146,4.104859,
602743228527,3,0.45489833,8.714295,4.0563765,
602751804751,3,0.42676646,8.327033,3.791817,
602765020072,3,-1.5089456,7.0407486,3.1256304,
602779639330,3,4.824915,11.683105,4.2880154,
602793678701,3,3.7822402,9.689334,3.930082,
602805154361,3,2.6743233,8.995016,3.9390604,
602815378686,3,-0.32202014,8.70831,4.446631,
602828868690,3,1.4706384,8.877101,4.1186256,
602843610030,3,1.5693992,8.922591,4.0587707,
602853895396,3,1.5400703,8.884284,4.049194,
602864638567,3,1.5981296,8.866926,4.100669,
602877487644,3,1.590947,8.893861,4.1371803,
602891130250,3,1.541866,8.896853,4.1742907,
602908709984,3,1.6621746,8.862138,4.136582,
602923176641,3,1.7064673,8.813655,4.159327,
602926076076,3,1.7298107,8.823232,4.1659107,
602939749203,3,1.8914193,8.850765,4.1096473,
602958885477,3,1.9668367,8.844181,4.10845,
602962883647,3,1.9907787,8.820239,4.0821137,
602976129488,3,2.0440497,8.78672,4.06296,
602991359154,3,2.042254,8.781333,4.0414124,
603006649860,3,2.0332758,8.826224,3.9989154,
603015287125,3,2.0231004,8.890868,4.0132804,
603027220591,3,2.0626047,8.914211,4.016872,
603040100188,3,2.0614076,8.880095,3.9917328,
603057283157,3,2.0751743,8.903438,3.9761705,
603062502141,3,1.9997569,8.896255,3.9953241,
603077212960,3,1.9758149,8.826224,3.9869444,
603092808871,3,2.0506337,8.806473,4.0198646,
603106390436,3,2.0799627,8.835801,4.0360255,
603122352591,3,1.8974048,8.8777,4.0815153,
603126076076,3,1.8231846,8.865729,4.099472,
603142618118,3,1.6621746,8.823831,4.0880995,
603151682668,3,0.6967127,8.922591,4.119224,
603166759732,3,0.88645315,8.970475,4.120421,
603175915845,3,1.3138182,8.8806925,4.1216183,
603188185034,3,0.24720132,8.93576,4.0904937,
603205764769,3,2.368464,8.723872,4.1677065,
603218674886,3,2.2972364,8.94773,4.189853,
603233935072,3,2.337938,8.935161,4.209605,
603237078670,3,1.8447324,8.855554,4.168904,
603254780486,3,1.6118963,8.8806925,4.1677065,
603260670919,3,1.6292542,8.899248,4.0863037,
603272421263,3,1.520318,8.924985,4.028843,
603288505499,3,1.5514427,8.924387,4.063559,
603296257673,3,1.4700398,9.045294,4.0581717,
603308465822,3,2.1260512,8.6299,4.1395745,
603322840917,3,1.7459716,8.842385,4.0623617,
603337643298,3,1.7932571,8.905831,4.0815153,
603347715020,3,2.055422,8.778939,4.074931,
603358336110,3,1.7393875,8.931569,4.080917,
603372558603,3,1.881244,8.845977,4.0904937,
603391939040,3,2.010531,8.829816,4.0019083,
603394563792,3,1.9488802,8.869919,3.9977183,
603407077145,3,2.2649148,8.765771,4.0426097,
603423771788,3,2.0572178,8.84478,4.0264487,
603431188239,3,2.100912,8.847174,4.0258503,
603443182745,3,2.0153193,8.847174,4.0216603,
603456153903,3,1.7794905,8.891466,3.9444473,
603472665424,3,2.0632033,8.783129,4.022857,
603478647417,3,2.2523453,8.889671,4.0019083,
603491984821,3,1.941099,8.9363575,4.0665517,
603506665120,3,1.846528,8.994417,4.0982747,
603524824741,3,2.2619221,9.039907,4.0803185,
603528273543,3,1.0737995,8.696938,4.128801,
603541946670,3,1.0576386,8.853159,4.0827127,
603557237376,3,1.4239515,8.746018,4.188656,
603572772246,3,1.4706384,8.892065,4.23235,
603578662678,3,1.5598224,9.001001,4.143166,
603592427367,3,1.6837224,9.115324,4.122815,
603606588819,3,0.93972415,8.835203,4.136582,
603626243939,3,0.8230068,8.853159,4.110844,
603628655048,3,1.1073183,8.981249,4.0904937,
603641382043,3,0.97982705,8.990826,4.1395745,
603656459107,3,0.7787141,8.8884735,4.0904937,
603671658252,3,1.0726024,8.949526,4.0797195,
603678342214,3,1.0827777,8.968081,4.079121,
603701140933,3,1.1528081,8.956709,4.1299977,
603703094236,3,1.2437878,8.966286,4.1240125,
603721955826,3,1.2521675,8.926183,4.0737343,
603728609267,3,1.347337,8.925584,4.0815153,
603740939498,3,1.471237,8.930971,4.0426097,
603758763395,3,1.5304934,8.920197,4.0156746,
603775091794,3,1.6436194,8.953716,4.0282445,
603778326953,3,1.7381904,8.948928,4.018069,
603792030601,3,1.7411832,8.947132,3.9845502,
603805642687,3,1.6130934,8.942942,3.9743748,
603816538460,3,1.4311341,8.920197,4.0001125,
603828227762,3,1.5298948,8.934562,3.994127,
603841259961,3,1.4556746,8.933365,4.024653,
603854963608,3,1.6675615,8.939949,4.0653543,
603871322528,3,1.9626468,8.974067,4.072537,
603881729976,3,1.6220716,8.943541,4.060566,
603903307879,3,1.4688427,8.933365,4.0803185,
603906115754,3,1.3754689,8.9124155,4.088698,
603920033043,3,1.3491327,8.896853,4.1102457,
603930532051,3,1.3329718,8.9124155,4.1078515,
603945242871,3,1.1839328,8.926781,4.1066546,
603958580273,3,1.151611,8.889671,4.144962,
603974084622,3,1.1869255,8.9040365,4.1383777,
603987910351,3,1.0929531,8.92319,4.144363,
603994136506,3,0.96546185,8.988432,4.136582,
604184705713,3,1.003769,9.0016,4.1216183,
604186811619,3,0.9139865,8.971074,4.068946,
604188642841,3,0.87208796,8.957307,4.0737343,
604190474063,3,0.9840169,8.98903,4.136582,
604192885173,3,1.6693572,8.920197,4.050989,
604203933547,3,1.6992847,8.924387,4.0252514,
604211594161,3,1.6831238,8.965088,4.0462008,
604232134371,3,1.673547,8.926781,3.9372647,
604243030144,3,1.6292542,8.950125,3.9606082,
604255329854,3,1.572392,8.971074,3.9815574,
604261159245,3,1.6466122,8.983045,3.9761705,
604273886240,3,1.620276,9.968259,4.056975,
604298394098,3,1.3724761,7.6865845,3.9905357,
604301690299,3,1.5161282,8.822633,4.055179,
604319514196,3,1.4443022,8.902241,4.0695443,
604322932477,3,1.412579,8.902839,4.120421,
604345639634,3,1.3736732,8.9040365,4.1078515,
604349088436,3,1.2485762,8.926183,4.1252093,
604359709526,3,1.1965023,8.933964,4.122815,
604373107971,3,1.115698,8.938752,4.099472,
604388246076,3,1.0618285,8.933964,4.0677485,
604395509925,3,1.062427,8.967483,4.1138372,
604420719752,3,1.0426749,8.954913,4.1282024,
604424321156,3,1.0235212,8.947132,4.1437645,
604447547159,3,1.0049661,8.928576,4.135385,
604450812839,3,1.0360907,8.938153,4.128801,
604459328023,3,1.0384849,8.969876,4.146757,
604471261488,3,1.0534488,8.969876,4.110844,
604487956132,3,1.0737995,8.960898,4.1180267,
604493480319,3,1.1055226,8.957906,4.110844,
604508435301,3,1.1552023,8.941146,4.088698,
604524794221,3,1.2114661,8.929773,4.1156325,
604531172978,3,1.2802993,8.924387,4.0916905,
604543961014,3,1.3317747,8.917204,4.1138372,
604557359457,3,1.38325,8.911818,4.07553,
604575244395,3,1.4377182,8.942344,4.0916905,
604588246074,3,1.472434,8.930971,4.074931,
604592671529,3,1.5071499,8.959702,4.049194,
604606253094,3,1.5664065,8.957906,4.016872,
604623405543,3,1.6047137,8.95611,3.9905357,
604638238444,3,1.6095021,8.942344,4.018069,
604642694418,3,1.6244658,8.957906,4.0198646,
604656245464,3,1.6382325,8.948329,4.020463,
604672482302,3,1.6238673,8.957906,4.022857,
604682462465,3,1.5903485,8.920795,4.024653,
604703063717,3,1.5693992,8.943541,4.049194,
604706146275,3,1.5532384,8.941745,4.039018,
604723603927,3,1.5227122,8.932767,4.047398,
604732180152,3,1.4682442,8.933964,4.060566,
604746982532,3,1.3916297,8.933964,4.0821137,
604767064937,3,1.3449428,8.931569,4.079121,
604771673513,3,1.2521675,8.934562,4.1156325,
604785957047,3,1.2234371,8.93576,4.0785227,
604796852820,3,1.2090719,8.929175,4.1216183,
604813791627,3,1.1426327,8.945934,4.1341877,
604825236766,3,1.1061212,8.939949,4.1036615,
604844800324,3,1.0767922,8.963891,4.084508,
604847760801,3,1.0582372,8.948329,4.0982747,
604858656573,3,1.0696096,8.948928,4.111443,
604872207618,3,1.0749966,8.946533,4.1054573,
604890031516,3,1.0929531,8.950125,4.132991,
604896227151,3,1.0947487,8.961497,4.124611,
604908374260,3,1.1366472,8.935161,4.119224,
604921833744,3,1.1797429,8.93576,4.1102457,
604937673817,3,1.2473791,8.930372,4.1096473,
604944876625,3,1.2431892,8.939949,4.111443,
604958214028,3,1.2892777,8.933964,4.1018662,
604972283919,3,1.3162124,8.916606,4.049194,
604987147341,3,1.3431472,8.925584,4.060566,
604992702050,3,1.395221,8.940548,4.0533834,
605011380519,3,1.4616601,8.953716,4.068946,
605022550975,3,1.4969746,8.943541,4.0216603,
605031829168,3,1.5292963,8.933964,4.0013094,
605043335348,3,1.5705963,8.967483,4.021062,
605060854041,3,1.5873557,8.950723,4.022857,
605078464296,3,1.5747862,8.950125,3.9833531,
605083378076,3,1.5861586,8.9363575,4.045004,
605093266676,3,1.5801731,8.944139,4.0264487,
605107702812,3,1.5741876,8.933964,3.9833531,
605125831913,3,1.5646108,8.953716,4.0294414,
605146463685,3,1.5059528,8.956709,4.055179,
605148661152,3,1.4850036,8.949526,4.0456023,
605162395319,3,1.4389153,8.921992,4.097078,
605173932020,3,1.3904326,8.94773,4.096479,
605186720055,3,1.34195,8.924985,4.0707417,
605196089810,3,1.2970588,8.95611,4.1018662,
605211380517,3,1.2425907,8.93935,4.0827127,
605223893869,3,1.2000936,8.937555,4.098873,
605237048150,3,1.1647792,8.945336,4.080917,
605246265302,3,1.1294646,8.938153,4.135385,
605258473451,3,1.1348516,8.930372,4.088698,
605272207618,3,1.1288661,8.9363575,4.0737343,
605287254162,3,1.1198878,8.935161,4.1503487,
605301324055,3,1.122282,8.942344,4.111443,
605313990009,3,1.1390414,8.953716,4.1258082,
605328761869,3,1.1306617,8.955511,4.1060557,
605339627122,3,1.1575965,8.962694,4.137779,
605344907146,3,1.192911,8.94773,4.0863037,
605356901652,3,1.2186487,8.957906,4.091092,
605370025412,3,1.2725182,8.939949,4.043208,
605385621322,3,1.3138182,8.937555,4.068946,
605393800782,3,1.3443443,8.949526,4.072537,
605408114837,3,1.3664906,8.932168,4.079121,
605420597669,3,1.3862427,8.92738,4.0456023,
605434118194,3,1.4526819,8.932168,4.0306387,
605442694419,3,1.4610616,8.944737,4.073136,
605456184423,3,1.5035586,8.942942,4.0276456,
605472207619,3,1.5358804,8.945336,4.0276456,
605482431943,3,1.5580268,8.935161,4.048595,
605492808870,3,1.5747862,8.941745,4.016872,
605506787200,3,1.5676036,8.928576,4.0013094,
605524580578,3,1.5316905,8.937555,4.0258503,
605537582256,3,1.532289,8.954314,4.016872,
605543564249,3,1.5251064,8.917803,4.0462008,
605557298417,3,1.4951789,8.935161,4.0545807,
605573870979,3,1.477821,8.935161,4.0426097,
605580860144,3,1.4502877,8.919599,4.0581717,
605593007252,3,1.3910311,8.930971,4.099472,
605607473909,3,1.353921,8.93935,4.0695443,
605625267287,3,1.316811,8.926183,4.0641575,
605631218760,3,1.3060371,8.946533,4.0958805,
605642602858,3,1.2443863,8.959103,4.1018662,
605656092863,3,1.2126632,8.917204,4.111443,
605672482302,3,1.1869255,8.923788,4.1060557,
605682584546,3,1.18094,8.9519205,4.0904937,
605701629258,3,1.1504139,8.952518,4.1174283,
605706695639,3,1.1456255,8.939949,4.1240125,
605725129944,3,1.1372458,8.929773,4.14975,
605739627121,3,1.1540052,8.953716,4.115034,
605743747372,3,1.1665748,8.944139,4.088698,
605757420500,3,1.1905168,8.950125,4.1258082,
605772467043,3,1.1905168,8.943541,4.0958805,
605787391505,3,1.22224,8.934562,4.0821137,
605792518927,3,1.2575544,8.941146,4.1000705,
605805032280,3,1.2964603,8.950125,4.1012673,
605824015951,3,1.3156139,8.949526,4.0940847,
605829479098,3,1.3413515,8.939949,4.104859,
605841900889,3,1.377863,8.926183,4.055179,
605855360373,3,1.3826514,8.920795,4.0797195,
605872726465,3,1.4544775,8.932767,4.0557775,
605880997486,3,1.4634558,8.953117,4.0096893,
605891862739,3,1.4688427,8.939949,4.060566,
605905627427,3,1.4957775,8.944737,4.0503907,
605922779876,3,1.4975731,8.945336,4.040814,
605929646959,3,1.5143325,8.957906,4.0306387,
605943716851,3,1.5292963,8.954913,4.020463,
605957817264,3,1.5011644,8.942942,4.0426097,
605972985890,3,1.4933833,8.932767,4.0162735,
605987940872,3,1.4885949,8.940548,4.072537,
605993190376,3,1.4395138,8.932767,4.07553,
606009427214,3,1.447295,8.939949,4.06296,
606025358848,3,1.4024036,8.941745,4.0677485,
606039123536,3,1.352724,8.932767,4.0934863,
606042511297,3,1.3371617,8.93935,4.084508,
606056062342,3,1.2785037,8.933365,4.084508,
606070742641,3,1.258153,8.946533,4.0803185,
606082828708,3,1.2455834,8.948928,4.1252093,
606092717309,3,1.2240356,8.9363575,4.095282,
606104345571,3,1.1971009,8.937555,4.1078515,
606118415463,3,1.1773487,8.941146,4.1240125,
606131172979,3,1.2000936,8.940548,4.1276035,
606154276901,3,1.1833342,8.939949,4.115034,
606155772399,3,1.1713632,8.945336,4.11264,
606171215707,3,1.2036849,8.94773,4.098873,
606178418515,3,1.2030864,8.957307,4.1018662,
606191176031,3,1.2156559,8.947132,4.092888,
606203841985,3,1.2545617,8.943541,4.1060557,
606216019613,3,1.2599486,8.955511,4.1036615,
606227434233,3,1.2904748,8.944737,4.0533834,
606241473604,3,1.316811,8.946533,4.0701427,
606256245464,3,1.3491327,8.933365,4.087501,
606271627732,3,1.3772645,8.953716,4.1036615,
606277731807,3,1.3994108,8.952518,4.107253,
606291923780,3,1.417966,8.939949,4.0797195,
606304864418,3,1.441908,8.953716,4.0581717,
606321070736,3,1.4616601,8.938153,4.0563765,
606327235851,3,1.459266,8.950125,4.0539823,
606339505040,3,1.4760253,8.945934,4.0402155,
606358977038,3,1.513734,8.954314,4.0737343,
606371276748,3,1.5011644,8.942344,4.048595,
606377319781,3,1.484405,8.941745,4.061165,
606390687704,3,1.4628572,8.924985,4.051588,
606405032279,3,1.4598645,8.960898,4.0503907,
606415622848,3,1.4460979,8.932168,4.020463,
606426396539,3,1.4227544,8.930372,4.0803185,
606439276137,3,1.4101849,8.93576,4.0773253,
606454292160,3,1.3856442,8.932168,4.1078515,
606462471620,3,1.3335704,8.953117,4.0827127,
606477060358,3,1.3144168,8.932767,4.06715,
606491404933,3,1.3030443,8.932767,4.0797195,
606501598737,3,1.2521675,8.941745,4.0707417,
606521772704,3,1.2599486,8.938752,4.0743327,
606533248364,3,1.2114661,8.944737,4.0946836,
606538253705,3,1.2204443,8.939949,4.0904937,
606552598279,3,1.2204443,8.952518,4.0779243,
606563982378,3,1.2078748,8.935161,4.1132383,
606576312608,3,1.2030864,8.954314,4.0737343,
606591176030,3,1.2132617,8.946533,4.1216183,
606604604994,3,1.2294226,8.92738,4.091092,
606612601333,3,1.2401965,8.954314,4.1054573,
606623954911,3,1.2503718,8.93576,4.0892963,
606637292313,3,1.2826935,8.951322,4.07553,
606654170079,3,1.3126211,8.957307,4.0761285,
606660976122,3,1.3186066,8.950723,4.086902,
606675992145,3,1.340753,8.942344,4.0360255,
606695830387,3,1.3551182,8.929175,4.0815153,
606699370750,3,1.3946224,8.947132,4.0563765,
606710541206,3,1.4000094,8.938752,4.0641575,
606722627273,3,1.4257472,8.95611,4.0653543,
606737765379,3,1.4562732,8.947132,4.0659533,
606753788575,3,1.4694413,8.924985,4.039018,
606859450103,3,1.4574703,8.956709,4.0216603,
606863265149,3,1.4628572,8.945934,4.0456023,
606869857550,3,1.472434,8.941146,4.0539823,
606875717461,3,1.412579,8.932168,4.0659533,
606883042350,3,1.3820529,8.937555,4.0653543,
